Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit
1015,08/02/2023,Charlie,East,"$61,751.09",23,Electronics,"$2,644.77","$2,684.83",New,0.24,Cash,Online,East-Charlie,$921.38
1031,23/03/2023,Eve,East,"$118,767.04",32,Clothing,"$3,351.33","$3,711.47",New,0.16,Cash,Retail,East-Eve,"$11,524.48"
1001,22/12/2023,David,West,"$75,952.35",45,Clothing,"$1,372.36","$1,687.83",New,0.02,Credit Card,Online,West-David,"$14,196.15"
1054,15/09/2023,Bob,South,"$80,693.76",16,Electronics,"$4,557.79","$5,043.36",Returning,0.14,Credit Card,Retail,South-Bob,"$7,769.12"
1003,25/07/2023,Eve,West,"$12,452.35",5,Food,"$2,206.58","$2,490.47",New,0.28,Cash,Online,West-Eve,"$1,419.45"
1016,18/03/2023,David,South,"$3,455.24",4,Food,$688.98,$863.81,New,0.27,Credit Card,Retail,South-David,$699.32
1087,12/01/2023,Charlie,North,"$83,762.70",21,Food,"$3,724.38","$3,988.70",New,0.03,Bank Transfer,Retail,North-Charlie,"$5,550.72"
1057,22/10/2023,Eve,South,"$148,928.40",40,Clothing,"$3,233.37","$3,723.21",New,0.22,Bank Transfer,Retail,South-Eve,"$19,593.60"
1075,12/08/2023,David,East,"$27,498.10",14,Furniture,"$1,612.93","$1,964.15",Returning,0.24,Bank Transfer,Retail,East-David,"$4,917.08"
1012,13/01/2023,Alice,East,"$135,165.81",39,Furniture,"$3,126.52","$3,465.79",New,0.08,Cash,Online,East-Alice,"$13,231.53"
1074,15/02/2023,Alice,South,"$39,253.75",31,Furniture,"$1,138.32","$1,266.25",Returning,0.14,Cash,Retail,South-Alice,"$3,965.83"
1096,04/06/2023,Bob,South,"$36,768.48",14,Furniture,"$2,251.95","$2,626.32",Returning,0.21,Credit Card,Online,South-Bob,"$5,241.18"
1016,23/04/2023,David,South,"$29,278.32",6,Furniture,"$4,502.09","$4,879.72",New,0.13,Credit Card,Online,South-David,"$2,265.78"
1072,21/08/2023,Alice,West,"$10,517.52",12,Clothing,$710.99,$876.46,Returning,0.03,Credit Card,Online,West-Alice,"$1,985.64"
1076,17/01/2023,Charlie,South,"$35,378.72",16,Clothing,"$1,964.15","$2,211.17",Returning,0.21,Bank Transfer,Online,South-Charlie,"$3,952.32"
1024,26/12/2023,David,North,"$72,573.34",17,Furniture,"$4,114.66","$4,269.02",Returning,0.27,Bank Transfer,Retail,North-David,"$2,624.12"
1028,11/08/2023,Charlie,West,"$224,358.75",45,Clothing,"$4,848.98","$4,985.75",Returning,0.20,Bank Transfer,Online,West-Charlie,"$6,154.65"
1008,20/12/2023,Charlie,West,"$53,351.26",23,Clothing,"$2,296.93","$2,319.62",Returning,0.23,Bank Transfer,Retail,West-Charlie,$521.87
1092,07/07/2023,Alice,South,"$37,931.60",14,Furniture,"$2,559.65","$2,709.40",Returning,0.11,Credit Card,Retail,South-Alice,"$2,096.50"
1036,10/12/2023,David,North,"$22,145.90",7,Food,"$2,882.25","$3,163.70",Returning,0.05,Cash,Retail,North-David,"$1,970.15"
1090,31/12/2023,Eve,West,"$215,091.40",46,Clothing,"$4,665.12","$4,675.90",New,0.19,Cash,Retail,West-Eve,$495.88
1008,12/06/2023,Alice,East,"$142,300.80",32,Food,"$4,298.12","$4,446.90",New,0.10,Bank Transfer,Online,East-Alice,"$4,760.96"
1058,22/11/2023,Alice,West,"$20,045.55",15,Clothing,$894.48,"$1,336.37",Returning,0.26,Cash,Retail,West-Alice,"$6,628.35"
1060,15/03/2023,David,South,"$110,564.96",44,Clothing,"$2,211.95","$2,512.84",Returning,0.04,Cash,Online,South-David,"$13,239.16"
1050,21/08/2023,David,North,"$45,129.05",17,Furniture,"$2,346.80","$2,654.65",New,0.13,Cash,Retail,North-David,"$5,233.45"
1028,12/08/2023,Charlie,South,"$170,710.88",41,Clothing,"$3,956.03","$4,163.68",New,0.12,Bank Transfer,Retail,South-Charlie,"$8,513.65"
1092,15/11/2023,David,East,"$158,662.13",47,Electronics,"$3,034.32","$3,375.79",New,0.28,Credit Card,Online,East-David,"$16,049.09"
1041,01/03/2023,Charlie,East,"$149,224.24",44,Electronics,"$3,288.39","$3,391.46",New,0.05,Credit Card,Retail,East-Charlie,"$4,535.08"
1100,01/12/2023,Alice,East,"$183,677.52",34,Furniture,"$4,991.09","$5,402.28",Returning,0.00,Cash,Retail,East-Alice,"$13,980.46"
1064,10/08/2023,Bob,South,"$2,441.15",5,Food,$421.05,$488.23,Returning,0.07,Credit Card,Retail,South-Bob,$335.90
1027,06/02/2023,Eve,West,"$66,840.30",45,Food,"$1,153.90","$1,485.34",New,0.25,Credit Card,Retail,West-Eve,"$14,914.80"
1063,05/10/2023,Alice,South,"$60,648.48",27,Food,"$2,069.08","$2,246.24",New,0.06,Bank Transfer,Retail,South-Alice,"$4,783.32"
1017,15/07/2023,David,North,"$49,399.40",23,Electronics,"$1,771.52","$2,147.80",New,0.07,Bank Transfer,Online,North-David,"$8,654.44"
1073,18/12/2023,Eve,West,"$17,461.20",40,Food,$157.15,$436.53,New,0.04,Cash,Retail,West-Eve,"$11,175.20"
1033,30/08/2023,Bob,East,"$10,303.30",14,Food,$504.30,$735.95,Returning,0.21,Cash,Retail,East-Bob,"$3,243.10"
1084,20/11/2023,Bob,South,"$52,706.10",15,Furniture,"$3,420.72","$3,513.74",New,0.02,Cash,Online,South-Bob,"$1,395.30"
1077,07/08/2023,Charlie,East,"$203,162.10",43,Food,"$4,402.66","$4,724.70",New,0.10,Bank Transfer,Retail,East-Charlie,"$13,847.72"
1092,11/07/2023,Eve,East,"$101,740.98",33,Electronics,"$2,595.42","$3,083.06",New,0.08,Credit Card,Online,East-Eve,"$16,092.12"
1029,17/01/2023,Charlie,North,"$97,140.05",31,Electronics,"$2,719.00","$3,133.55",Returning,0.17,Bank Transfer,Retail,North-Charlie,"$12,851.05"
1013,12/01/2023,Alice,West,"$47,323.85",35,Electronics,"$1,312.71","$1,352.11",Returning,0.22,Bank Transfer,Retail,West-Alice,"$1,379.00"
1046,12/07/2023,Eve,North,"$68,770.78",17,Furniture,"$3,850.99","$4,045.34",Returning,0.16,Credit Card,Online,North-Eve,"$3,303.95"
1035,22/01/2023,Alice,North,"$118,577.76",28,Furniture,"$3,771.38","$4,234.92",New,0.28,Credit Card,Retail,North-Alice,"$12,979.12"
1006,30/04/2023,Charlie,North,"$61,159.10",19,Clothing,"$2,962.41","$3,218.90",New,0.29,Cash,Retail,North-Charlie,"$4,873.31"
1082,29/07/2023,Eve,East,"$66,107.52",46,Food,"$1,102.69","$1,437.12",New,0.11,Credit Card,Online,East-Eve,"$15,383.78"
1069,02/11/2023,Charlie,North,"$22,710.43",23,Furniture,$530.24,$987.41,Returning,0.23,Credit Card,Online,North-Charlie,"$10,514.91"
1047,27/09/2023,Eve,North,"$25,796.48",32,Electronics,$367.98,$806.14,Returning,0.22,Credit Card,Retail,North-Eve,"$14,021.12"
1025,11/07/2023,Charlie,West,"$129,589.60",40,Electronics,"$2,983.85","$3,239.74",New,0.27,Credit Card,Online,West-Charlie,"$10,235.60"
1066,24/06/2023,Bob,West,"$56,658.81",13,Furniture,"$4,133.92","$4,358.37",New,0.13,Cash,Retail,West-Bob,"$2,917.85"
1010,12/10/2023,Charlie,North,"$89,503.80",20,Furniture,"$4,298.74","$4,475.19",Returning,0.16,Cash,Online,North-Charlie,"$3,529.00"
1056,23/07/2023,Bob,West,"$94,753.75",35,Furniture,"$2,344.93","$2,707.25",New,0.12,Credit Card,Retail,West-Bob,"$12,681.20"
1030,13/06/2023,Charlie,West,"$20,413.80",5,Clothing,"$3,932.14","$4,082.76",New,0.26,Credit Card,Online,West-Charlie,$753.10
1005,08/09/2023,Eve,North,"$43,825.50",9,Electronics,"$4,737.06","$4,869.50",New,0.07,Cash,Online,North-Eve,"$1,191.96"
1033,15/08/2023,Eve,East,"$46,302.85",29,Clothing,"$1,412.09","$1,596.65",Returning,0.07,Cash,Online,East-Eve,"$5,352.24"
1065,07/01/2023,Eve,North,"$12,700.44",6,Clothing,"$2,019.90","$2,116.74",New,0.11,Credit Card,Online,North-Eve,$581.04
1018,29/01/2023,David,West,"$125,285.75",25,Food,"$4,660.82","$5,011.43",New,0.07,Bank Transfer,Online,West-David,"$8,765.25"
1096,02/02/2023,Alice,East,"$63,122.20",31,Electronics,"$1,724.24","$2,036.20",New,0.17,Cash,Online,East-Alice,"$9,670.76"
1049,14/05/2023,Eve,South,"$106,046.60",22,Electronics,"$4,573.69","$4,820.30",New,0.04,Cash,Online,South-Eve,"$5,425.42"
1011,20/03/2023,Bob,East,"$10,214.86",2,Furniture,"$4,906.17","$5,107.43",Returning,0.10,Cash,Online,East-Bob,$402.52
1085,27/02/2023,Eve,West,"$170,163.00",45,Furniture,"$3,325.96","$3,781.40",Returning,0.27,Credit Card,Online,West-Eve,"$20,494.80"
1026,26/01/2023,David,East,"$20,589.40",5,Food,"$4,093.61","$4,117.88",Returning,0.12,Credit Card,Retail,East-David,$121.35
1063,14/08/2023,Bob,North,"$111,971.97",27,Clothing,"$3,760.25","$4,147.11",New,0.22,Cash,Online,North-Bob,"$10,445.22"
1089,12/10/2023,David,South,"$99,115.75",25,Furniture,"$3,512.69","$3,964.63",Returning,0.03,Credit Card,Retail,South-David,"$11,298.50"
1086,04/01/2023,Bob,South,"$14,384.16",8,Furniture,"$1,569.31","$1,798.02",New,0.07,Credit Card,Online,South-Bob,"$1,829.68"
1059,09/04/2023,Charlie,South,$612.46,1,Electronics,$332.62,$612.46,Returning,0.24,Cash,Retail,South-Charlie,$279.84
1027,08/02/2023,Alice,West,"$44,418.00",20,Electronics,"$1,748.11","$2,220.90",New,0.23,Credit Card,Retail,West-Alice,"$9,455.80"
1049,28/09/2023,Alice,West,"$152,475.40",44,Furniture,"$3,351.33","$3,465.35",Returning,0.12,Bank Transfer,Online,West-Alice,"$5,016.88"
1077,12/10/2023,David,South,"$18,914.97",23,Electronics,$557.52,$822.39,Returning,0.29,Credit Card,Online,South-David,"$6,092.01"
1033,06/06/2023,Alice,East,"$11,251.20",32,Food,$108.99,$351.60,Returning,0.27,Credit Card,Retail,East-Alice,"$7,763.52"
1098,16/03/2023,David,South,"$9,658.99",11,Furniture,$741.48,$878.09,New,0.29,Cash,Retail,South-David,"$1,502.71"
1099,15/10/2023,David,East,"$156,156.00",39,Electronics,"$3,592.89","$4,004.00",New,0.13,Cash,Online,East-David,"$16,033.29"
1001,10/05/2023,David,East,"$249,858.11",47,Food,"$4,865.33","$5,316.13",New,0.06,Bank Transfer,Online,East-David,"$21,187.60"
1021,24/06/2023,Alice,West,"$127,423.68",24,Electronics,"$4,916.17","$5,309.32",Returning,0.19,Credit Card,Online,West-Alice,"$9,435.60"
1055,25/03/2023,David,East,"$28,610.23",11,Electronics,"$2,495.20","$2,600.93",New,0.21,Bank Transfer,Retail,East-David,"$1,163.03"
1006,22/01/2023,Alice,South,"$127,768.20",29,Electronics,"$4,353.29","$4,405.80",New,0.04,Bank Transfer,Online,South-Alice,"$1,522.79"
1092,27/01/2023,David,West,"$104,102.96",26,Furniture,"$3,697.29","$4,003.96",New,0.24,Cash,Online,West-David,"$7,973.42"
1081,14/07/2023,Eve,North,"$41,090.08",16,Clothing,"$2,530.15","$2,568.13",New,0.01,Credit Card,Online,North-Eve,$607.68
1069,03/12/2023,David,North,"$112,869.40",35,Electronics,"$2,885.16","$3,224.84",New,0.14,Cash,Online,North-David,"$11,888.80"
1095,24/08/2023,Bob,West,"$19,983.60",20,Food,$729.27,$999.18,New,0.10,Bank Transfer,Online,West-Bob,"$5,398.20"
1005,02/04/2023,David,South,"$231,204.74",46,Furniture,"$4,691.42","$5,026.19",Returning,0.22,Bank Transfer,Retail,South-David,"$15,399.42"
1003,21/01/2023,Charlie,North,"$6,273.69",3,Furniture,"$1,792.05","$2,091.23",Returning,0.09,Cash,Retail,North-Charlie,$897.54
1053,30/10/2023,David,North,"$2,475.56",1,Food,"$2,258.44","$2,475.56",New,0.25,Cash,Online,North-David,$217.12
1023,23/12/2023,Bob,East,"$163,708.05",47,Electronics,"$3,374.72","$3,483.15",Returning,0.18,Cash,Online,East-Bob,"$5,096.21"
1053,25/03/2023,Bob,East,"$1,862.61",1,Clothing,"$1,702.82","$1,862.61",Returning,0.24,Cash,Retail,East-Bob,$159.79
1037,19/09/2023,Alice,South,"$26,785.03",17,Electronics,"$1,308.58","$1,575.59",New,0.30,Cash,Online,South-Alice,"$4,539.17"
1074,27/05/2023,Eve,West,"$7,006.22",2,Food,"$3,173.69","$3,503.11",New,0.20,Bank Transfer,Retail,West-Eve,$658.84
1074,14/09/2023,David,South,"$16,402.98",29,Furniture,$173.67,$565.62,Returning,0.30,Cash,Online,South-David,"$11,366.55"
1083,27/02/2023,Alice,West,"$80,070.00",20,Clothing,"$3,617.59","$4,003.50",New,0.01,Credit Card,Retail,West-Alice,"$7,718.20"
1017,15/01/2023,Eve,North,"$18,486.24",6,Furniture,"$2,594.42","$3,081.04",Returning,0.10,Bank Transfer,Retail,North-Eve,"$2,919.72"
1085,11/06/2023,David,East,"$25,588.32",8,Food,"$3,048.48","$3,198.54",Returning,0.03,Bank Transfer,Online,East-David,"$1,200.48"
1078,12/06/2023,Charlie,South,"$93,456.85",29,Electronics,"$3,177.81","$3,222.65",Returning,0.08,Credit Card,Retail,South-Charlie,"$1,300.36"
1073,16/11/2023,David,South,"$136,236.96",48,Clothing,"$2,658.90","$2,838.27",New,0.25,Credit Card,Online,South-David,"$8,609.76"
1001,08/10/2023,Bob,West,"$109,155.75",33,Furniture,"$2,933.54","$3,307.75",Returning,0.01,Bank Transfer,Retail,West-Bob,"$12,348.93"
1051,07/10/2023,Bob,West,"$10,978.26",3,Furniture,"$3,434.75","$3,659.42",New,0.16,Cash,Online,West-Bob,$674.01
1045,12/01/2023,Charlie,South,"$146,603.10",35,Furniture,"$3,777.94","$4,188.66",New,0.17,Bank Transfer,Online,South-Charlie,"$14,375.20"
1077,01/10/2023,Alice,West,"$19,650.30",5,Electronics,"$3,650.89","$3,930.06",New,0.17,Bank Transfer,Online,West-Alice,"$1,395.85"
1004,28/09/2023,Eve,South,"$130,145.40",27,Clothing,"$4,354.60","$4,820.20",New,0.14,Credit Card,Retail,South-Eve,"$12,571.20"
1062,27/07/2023,David,South,"$64,336.36",44,Electronics,$987.74,"$1,462.19",New,0.24,Bank Transfer,Online,South-David,"$20,875.80"
1065,27/01/2023,Bob,South,"$24,955.68",12,Electronics,"$2,035.68","$2,079.64",Returning,0.04,Cash,Online,South-Bob,$527.52
1032,13/03/2023,Alice,North,"$99,504.60",20,Electronics,"$4,741.59","$4,975.23",New,0.09,Credit Card,Online,North-Alice,"$4,672.80"
1034,01/03/2023,Charlie,West,"$104,484.15",45,Food,"$2,013.12","$2,321.87",New,0.18,Bank Transfer,Retail,West-Charlie,"$13,893.75"
1092,25/05/2023,Bob,East,"$16,069.80",20,Food,$668.11,$803.49,New,0.21,Bank Transfer,Online,East-Bob,"$2,707.60"
1095,03/04/2023,Charlie,East,"$25,743.78",9,Food,"$2,650.95","$2,860.42",New,0.12,Cash,Retail,East-Charlie,"$1,885.23"
1072,05/11/2023,David,West,"$36,427.56",39,Clothing,$591.98,$934.04,New,0.26,Bank Transfer,Retail,West-David,"$13,340.34"
1039,08/01/2023,Eve,South,"$4,700.88",4,Electronics,"$1,054.12","$1,175.22",Returning,0.12,Bank Transfer,Retail,South-Eve,$484.40
1026,20/03/2023,Bob,East,"$100,636.35",19,Electronics,"$4,991.68","$5,296.65",New,0.12,Bank Transfer,Online,East-Bob,"$5,794.43"
1034,27/01/2023,Bob,East,"$117,097.00",38,Food,"$2,729.75","$3,081.50",New,0.01,Bank Transfer,Online,East-Bob,"$13,366.50"
1054,23/06/2023,David,West,"$40,781.61",27,Electronics,"$1,456.09","$1,510.43",Returning,0.17,Cash,Retail,West-David,"$1,467.18"
1003,19/02/2023,Alice,East,"$235,256.85",45,Electronics,"$4,974.14","$5,227.93",New,0.21,Bank Transfer,Online,East-Alice,"$11,420.55"
1050,18/07/2023,Eve,South,"$213,855.34",43,Furniture,"$4,834.47","$4,973.38",Returning,0.03,Bank Transfer,Online,South-Eve,"$5,973.13"
1012,15/12/2023,Bob,West,"$33,755.93",13,Electronics,"$2,231.66","$2,596.61",Returning,0.09,Bank Transfer,Retail,West-Bob,"$4,744.35"
1065,30/06/2023,Eve,South,"$18,744.44",13,Furniture,"$1,339.00","$1,441.88",Returning,0.23,Credit Card,Retail,South-Eve,"$1,337.44"
1054,24/01/2023,Bob,East,"$102,240.16",22,Electronics,"$4,200.08","$4,647.28",Returning,0.11,Cash,Online,East-Bob,"$9,838.40"
1005,12/11/2023,Eve,East,"$106,777.44",28,Clothing,"$3,592.32","$3,813.48",New,0.07,Credit Card,Retail,East-Eve,"$6,192.48"
1094,15/02/2023,Charlie,South,"$167,196.86",47,Food,"$3,450.36","$3,557.38",New,0.20,Credit Card,Online,South-Charlie,"$5,029.94"
1094,15/01/2023,Bob,North,"$211,299.30",45,Furniture,"$4,470.91","$4,695.54",Returning,0.06,Cash,Retail,North-Bob,"$10,108.35"
1057,02/06/2023,Eve,East,"$80,803.58",22,Food,"$3,462.61","$3,672.89",Returning,0.27,Credit Card,Online,East-Eve,"$4,626.16"
1017,10/08/2023,Alice,North,"$72,023.71",43,Furniture,"$1,454.80","$1,674.97",New,0.03,Credit Card,Online,North-Alice,"$9,467.31"
1047,25/07/2023,Charlie,East,"$71,849.45",19,Furniture,"$3,484.62","$3,781.55",Returning,0.21,Credit Card,Retail,East-Charlie,"$5,641.67"
1023,30/09/2023,Charlie,North,"$14,633.28",8,Furniture,"$1,563.78","$1,829.16",Returning,0.15,Cash,Online,North-Charlie,"$2,123.04"
1079,24/08/2023,Alice,North,"$31,132.96",8,Clothing,"$3,808.23","$3,891.62",Returning,0.26,Bank Transfer,Online,North-Alice,$667.12
1085,06/12/2023,Eve,North,"$132,714.96",42,Electronics,"$3,117.75","$3,159.88",New,0.04,Cash,Retail,North-Eve,"$1,769.46"
1014,16/08/2023,David,South,"$20,815.60",26,Furniture,$433.19,$800.60,Returning,0.20,Cash,Online,South-David,"$9,552.66"
1066,09/01/2023,Alice,North,"$137,894.40",48,Clothing,"$2,588.54","$2,872.80",New,0.17,Cash,Online,North-Alice,"$13,644.48"
1075,15/06/2023,Eve,North,"$50,316.50",26,Furniture,"$1,749.34","$1,935.25",New,0.14,Credit Card,Online,North-Eve,"$4,833.66"
1051,15/11/2023,Alice,North,"$47,897.96",23,Electronics,"$1,676.42","$2,082.52",New,0.15,Bank Transfer,Retail,North-Alice,"$9,340.30"
1038,02/08/2023,Alice,East,"$138,946.76",43,Furniture,"$3,031.17","$3,231.32",Returning,0.22,Cash,Retail,East-Alice,"$8,606.45"
1064,27/04/2023,Bob,North,"$26,591.89",13,Clothing,"$1,645.51","$2,045.53",Returning,0.28,Cash,Retail,North-Bob,"$5,200.26"
1098,10/12/2023,Eve,East,"$113,552.32",28,Electronics,"$3,895.62","$4,055.44",New,0.03,Bank Transfer,Retail,East-Eve,"$4,474.96"
1038,13/03/2023,David,North,"$4,014.99",9,Clothing,$400.42,$446.11,New,0.01,Bank Transfer,Retail,North-David,$411.21
1050,05/03/2023,Bob,North,"$75,718.20",20,Electronics,"$3,318.92","$3,785.91",New,0.24,Bank Transfer,Online,North-Bob,"$9,339.80"
1098,24/07/2023,Alice,South,"$80,917.96",19,Electronics,"$4,055.51","$4,258.84",Returning,0.03,Credit Card,Online,South-Alice,"$3,863.27"
1082,28/07/2023,Alice,East,"$181,389.12",48,Food,"$3,380.52","$3,778.94",Returning,0.30,Bank Transfer,Online,East-Alice,"$19,124.16"
1030,13/03/2023,Alice,North,"$103,664.34",39,Food,"$2,511.28","$2,658.06",New,0.19,Credit Card,Retail,North-Alice,"$5,724.42"
1079,04/10/2023,Eve,East,"$60,968.88",12,Food,"$4,754.02","$5,080.74",New,0.20,Cash,Online,East-Eve,"$3,920.64"
1091,01/10/2023,Eve,East,"$29,589.30",15,Electronics,"$1,534.70","$1,972.62",Returning,0.06,Credit Card,Retail,East-Eve,"$6,568.80"
1051,16/11/2023,Bob,West,"$5,433.99",31,Furniture,$144.88,$175.29,New,0.07,Bank Transfer,Online,West-Bob,$942.71
1063,04/12/2023,David,South,"$36,475.04",14,Clothing,"$2,188.35","$2,605.36",Returning,0.20,Credit Card,Retail,South-David,"$5,838.14"
1098,01/01/2024,Bob,South,"$5,536.96",11,Clothing,$213.41,$503.36,Returning,0.27,Bank Transfer,Online,South-Bob,"$3,189.45"
1052,05/04/2023,Charlie,South,"$132,070.90",26,Clothing,"$4,771.99","$5,079.65",New,0.29,Credit Card,Online,South-Charlie,"$7,999.16"
1038,15/06/2023,Alice,West,"$56,928.48",42,Food,"$1,089.09","$1,355.44",New,0.06,Cash,Retail,West-Alice,"$11,186.70"
1097,01/02/2023,Alice,West,"$118,629.36",27,Electronics,"$3,955.19","$4,393.68",Returning,0.04,Credit Card,Online,West-Alice,"$11,839.23"
1088,11/01/2023,Alice,South,"$43,069.51",11,Food,"$3,884.13","$3,915.41",Returning,0.02,Cash,Online,South-Alice,$344.08
1079,28/10/2023,Bob,West,"$48,095.08",38,Furniture,"$1,127.76","$1,265.66",Returning,0.26,Bank Transfer,Retail,West-Bob,"$5,240.20"
1030,05/08/2023,Bob,West,"$121,182.46",34,Electronics,"$3,125.07","$3,564.19",Returning,0.09,Cash,Online,West-Bob,"$14,930.08"
1051,16/10/2023,Alice,West,"$28,665.52",43,Clothing,$287.99,$666.64,Returning,0.00,Bank Transfer,Online,West-Alice,"$16,281.95"
1081,12/04/2023,Bob,South,"$46,784.46",19,Food,"$2,443.69","$2,462.34",New,0.07,Bank Transfer,Retail,South-Bob,$354.35
1005,24/09/2023,Eve,South,"$2,314.98",6,Food,$122.50,$385.83,Returning,0.10,Cash,Retail,South-Eve,"$1,579.98"
1029,02/08/2023,Eve,South,"$224,440.90",46,Furniture,"$4,609.66","$4,879.15",Returning,0.30,Cash,Retail,South-Eve,"$12,396.54"
1004,28/06/2023,Bob,West,"$193,346.28",38,Furniture,"$4,881.63","$5,088.06",Returning,0.16,Credit Card,Retail,West-Bob,"$7,844.34"
1010,29/03/2023,Alice,South,"$63,994.98",49,Food,"$1,150.30","$1,306.02",New,0.06,Credit Card,Retail,South-Alice,"$7,630.28"
1056,10/02/2023,Bob,West,"$59,815.14",42,Furniture,"$1,080.12","$1,424.17",New,0.10,Cash,Online,West-Bob,"$14,450.10"
1017,17/03/2023,Bob,North,"$108,996.44",28,Clothing,"$3,780.91","$3,892.73",Returning,0.10,Cash,Retail,North-Bob,"$3,130.96"
1074,15/02/2023,Bob,West,"$1,705.71",1,Furniture,"$1,304.23","$1,705.71",Returning,0.01,Cash,Retail,West-Bob,$401.48
1017,09/06/2023,Charlie,East,"$170,944.20",35,Furniture,"$4,480.63","$4,884.12",New,0.04,Cash,Online,East-Charlie,"$14,122.15"
1084,21/03/2023,Eve,South,"$124,177.20",40,Food,"$2,890.95","$3,104.43",New,0.21,Bank Transfer,Online,South-Eve,"$8,539.20"
1088,06/11/2023,David,South,"$15,482.32",8,Food,"$1,786.35","$1,935.29",New,0.04,Cash,Online,South-David,"$1,191.52"
1069,27/03/2023,David,East,"$203,083.71",47,Electronics,"$4,171.83","$4,320.93",New,0.07,Cash,Online,East-David,"$7,007.70"
1034,02/04/2023,Charlie,West,"$19,170.76",7,Electronics,"$2,492.36","$2,738.68",Returning,0.11,Cash,Online,West-Charlie,"$1,724.24"
1006,28/05/2023,Bob,North,"$54,176.87",11,Food,"$4,562.58","$4,925.17",New,0.23,Cash,Retail,North-Bob,"$3,988.49"
1053,10/06/2023,Charlie,East,"$188,351.28",39,Furniture,"$4,643.67","$4,829.52",Returning,0.17,Bank Transfer,Online,East-Charlie,"$7,248.15"
1066,21/07/2023,Charlie,East,"$4,711.00",4,Furniture,$868.83,"$1,177.75",Returning,0.21,Credit Card,Retail,East-Charlie,"$1,235.68"
1077,30/08/2023,Alice,West,"$6,473.00",25,Electronics,$61.50,$258.92,New,0.17,Credit Card,Online,West-Alice,"$4,935.50"
1043,19/12/2023,Eve,South,"$60,956.16",12,Electronics,"$4,920.46","$5,079.68",New,0.21,Credit Card,Retail,South-Eve,"$1,910.64"
1075,02/01/2023,David,West,"$118,496.56",26,Electronics,"$4,535.38","$4,557.56",New,0.00,Credit Card,Online,West-David,$576.68
1023,13/08/2023,Bob,East,"$12,782.06",38,Clothing,$324.45,$336.37,New,0.28,Credit Card,Retail,East-Bob,$452.96
1055,16/10/2023,David,East,"$197,563.10",46,Clothing,"$4,173.52","$4,294.85",Returning,0.03,Bank Transfer,Retail,East-David,"$5,581.18"
1080,21/08/2023,David,South,"$30,303.24",12,Electronics,"$2,316.13","$2,525.27",Returning,0.12,Credit Card,Retail,South-David,"$2,509.68"
1095,18/03/2023,Eve,South,"$75,636.14",43,Furniture,"$1,331.86","$1,758.98",Returning,0.23,Bank Transfer,Retail,South-Eve,"$18,366.16"
1075,26/04/2023,David,South,"$177,639.22",37,Electronics,"$4,399.80","$4,801.06",New,0.13,Bank Transfer,Retail,South-David,"$14,846.62"
1016,03/06/2023,David,West,"$53,562.86",46,Clothing,"$1,023.50","$1,164.41",Returning,0.28,Credit Card,Retail,West-David,"$6,481.86"
1008,13/04/2023,Charlie,South,"$116,854.80",24,Furniture,"$4,739.13","$4,868.95",New,0.14,Credit Card,Retail,South-Charlie,"$3,115.68"
1004,13/07/2023,Eve,East,"$19,027.52",16,Clothing,"$1,067.83","$1,189.22",Returning,0.26,Credit Card,Retail,East-Eve,"$1,942.24"
1004,15/06/2023,Alice,East,"$42,431.48",13,Furniture,"$3,087.73","$3,263.96",New,0.24,Cash,Retail,East-Alice,"$2,290.99"
1056,25/12/2023,Bob,North,"$35,210.00",25,Clothing,"$1,154.28","$1,408.40",Returning,0.29,Bank Transfer,Retail,North-Bob,"$6,353.00"
1025,31/03/2023,David,West,"$11,904.04",4,Furniture,"$2,751.06","$2,976.01",Returning,0.28,Credit Card,Online,West-David,$899.80
1067,23/06/2023,Bob,North,"$39,078.93",11,Furniture,"$3,435.68","$3,552.63",New,0.27,Cash,Retail,North-Bob,"$1,286.45"
1096,02/05/2023,Alice,East,"$34,097.60",32,Furniture,$991.63,"$1,065.55",Returning,0.22,Bank Transfer,Retail,East-Alice,"$2,365.44"
1067,23/05/2023,Bob,North,"$129,582.46",49,Furniture,"$2,628.38","$2,644.54",Returning,0.11,Cash,Online,North-Bob,$791.84
1027,16/04/2023,Alice,East,"$17,201.03",7,Food,"$2,371.85","$2,457.29",New,0.03,Cash,Retail,East-Alice,$598.08
1093,01/11/2023,Charlie,North,"$34,833.96",46,Clothing,$401.64,$757.26,New,0.21,Credit Card,Retail,North-Charlie,"$16,358.52"
1032,26/12/2023,David,South,"$46,530.00",11,Clothing,"$4,100.62","$4,230.00",New,0.29,Bank Transfer,Online,South-David,"$1,423.18"
1050,13/11/2023,Alice,North,"$54,634.72",28,Food,"$1,711.63","$1,951.24",New,0.22,Cash,Online,North-Alice,"$6,709.08"
1061,03/05/2023,Bob,South,"$130,950.72",41,Furniture,"$2,894.18","$3,193.92",New,0.28,Bank Transfer,Retail,South-Bob,"$12,289.34"
1051,09/01/2023,David,South,"$69,982.79",23,Furniture,"$2,598.18","$3,042.73",Returning,0.24,Credit Card,Online,South-David,"$10,224.65"
1019,19/09/2023,Charlie,West,"$136,628.10",45,Clothing,"$2,590.64","$3,036.18",New,0.05,Bank Transfer,Retail,West-Charlie,"$20,049.30"
